1 2 3 4 5 6
1 17 18 10945 5 13410
36 8 9 10951 5 13410
1 17 18 10945 5 13410
150 8 9 10952 5 13410
1 17 18 10945 5 13410
34 8 9 10953 5 13410
1 17 18 10945 5 13410
32 8 9 10954 5 13410
1 17 18 10945 5 13410
65 8 9 10955 5 13410
1 17 18 10945 5 13410
69 8 9 10956 5 13410
1 17 18 10945 5 13410
57 8 9 10957 5 13410
1 17 18 10945 5 13410
7 8 9 10975 5 13410
1 17 18 10945 5 13410
143 8 9 2395 5 13438
1 17 18 13008 5 13433
1 17 18 12492 5 13418
571 8 9 13439 5 13272
573 8 9 13440 5 13272
88 8 9 13441 5 13272
75 8 9 13442 5 13272
44 8 9 13125 5 13272
48 8 9 13443 5 13272
52 8 9 13444 5 13272
634 8 9 12924 5 12925
26 8 9 13092 5 13418
26 8 9 13445 5 12527
1 17 18 12526 5 12527
102 8 9 12489 5 13418
1 17 18 12492 5 13418
1700 8 9 12892 5 13418
44 8 9 13387 5 13446
48 8 9 13393 5 13446
52 8 9 13447 5 13446
1700 8 9 13383 5 13446
50 8 9 13394 5 13446
1 17 18 12417 5 13446
606 8 9 13448 5 13130
634 8 9 13449 5 13130
636 8 9 13450 5 13130
604 8 9 13451 5 13130
1 17 18 13131 5 13130
1698 8 9 13452 5 6014
1 17 18 12530 5 6014
4369 8 9 13453 5 6014
1 17 18 12530 5 6014
1700 8 9 13454 5 6014
1 17 18 12530 5 6014
634 8 9 13414 5 13272
1700 8 9 13277 5 13272
102 8 9 13436 5 13433
1700 8 9 12167 5 13455
1 17 18 11933 5 13455
1 17 18 13008 5 13433
573 8 9 12097 5 13455
1 17 18 11933 5 13455
634 8 9 13414 5 13272
636 8 9 13111 5 12979
1 17 18 12554 5 12979
634 8 9 13414 5 13272
57 8 9 12491 5 13418
1 17 18 12492 5 13418
50 8 9 13456 5 13130
139 8 9 13457 5 13130
7 8 9 13458 5 13130
1 17 18 13131 5 13130
1700 8 9 13459 5 13130
1 17 18 13131 5 13130
102 8 9 13460 5 13272
604 8 9 13461 5 13272
606 8 9 13462 5 13272
571 8 9 13439 5 13272
636 8 9 12926 5 12925
320 8 9 13463 5 12925
102 8 9 13016 5 12925
1 17 18 12929 5 12925
604 8 9 13464 5 13465
1700 8 9 13004 5 13466
1 17 18 12534 5 13466
636 8 9 13467 5 13465
1 17 18 10931 5 13465
571 8 9 13468 5 13465
573 8 9 13440 5 13272
649 8 9 10937 5 13465
1 17 18 10931 5 13465
88 8 9 13441 5 13272
1 17 18 12725 5 13272
75 8 9 13442 5 13272
44 8 9 13125 5 13272
48 8 9 13443 5 13272
143 8 9 13469 5 13272
139 8 9 13470 5 13272
50 8 9 13471 5 13272
44 8 9 13125 5 13272
48 8 9 13443 5 13272
52 8 9 13444 5 13272
50 8 9 13471 5 13272
139 8 9 13470 5 13272
7 8 9 13472 5 13272
143 8 9 13469 5 13272
634 8 9 13414 5 13272
634 8 9 13414 5 13272
636 8 9 13102 5 13272
1700 8 9 13277 5 13272
1 17 18 12725 5 13272
139 8 9 12790 5 13473
1 17 18 12783 5 13473
65 8 9 13474 5 13473
1 17 18 12783 5 13473
102 8 9 12781 5 13473
1 17 18 12783 5 13473
143 8 9 12791 5 13473
1 17 18 12783 5 13473
7 8 9 12799 5 13473
1 17 18 12783 5 13473
7 8 9 2396 5 13438
1 17 18 2164 5 13438
143 8 9 13268 5 12573
1 17 18 12515 5 12573
38 8 9 13475 5 12566
40 8 9 13476 5 12566
42 8 9 13477 5 12566
1 17 18 13286 5 12566
1700 8 9 10935 5 13465
1 17 18 10931 5 13465
26 8 9 13478 5 13479
1 17 18 13480 5 13479
26 8 9 13381 5 12562
26 8 9 13381 5 12562
102 8 9 12863 5 12562
636 8 9 12864 5 12518
1700 8 9 13481 5 13482
1 17 18 13483 5 13482
1700 8 9 13299 5 13484
1 17 18 12324 5 13484
26 8 9 13485 5 12653
1 17 18 12511 5 12653
649 8 9 12690 5 12508
1 17 18 12507 5 12508
26 8 9 13486 5 12508
1 17 18 12507 5 12508
604 8 9 12867 5 12518
143 8 9 13268 5 12573
1 17 18 12515 5 12573
606 8 9 12868 5 12518
640 8 9 13001 5 13002
1 17 18 13003 5 13002
571 8 9 12865 5 12518
634 8 9 13282 5 12979
634 8 9 12808 5 12562
636 8 9 12809 5 12562
604 8 9 12810 5 12562
606 8 9 13487 5 12562
1 17 18 12561 5 12562
1700 8 9 13488 5 12562
606 8 9 13487 5 12562
573 8 9 12869 5 12518
1 17 18 12561 5 12562
636 8 9 13111 5 12979
1 17 18 12554 5 12979
1 17 18 12517 5 12518
1700 8 9 12008 5 12440
1 17 18 7491 5 12440
7 8 9 12406 5 12440
1 17 18 7491 5 12440
88 8 9 12870 5 12518
1700 8 9 13004 5 13466
1700 8 9 10959 5 13410
1 17 18 12534 5 13466
1 17 18 10945 5 13410
102 8 9 12692 5 13466
1 17 18 12534 5 13466
1700 8 9 10959 5 13410
1 17 18 10945 5 13410
1700 8 9 12481 5 12513
7 8 9 12478 5 12513
1 17 18 12479 5 12513
7 8 9 13489 5 13315
1 17 18 12511 5 13315
634 8 9 13414 5 13272
1 17 18 12725 5 13272
634 8 9 13414 5 13272
1 17 18 12725 5 13272
634 8 9 12824 5 12518
75 8 9 12871 5 12518
26 8 9 13254 5 13490
1 17 18 12371 5 13490
1 17 18 12371 5 13490
1700 8 9 12370 5 13490
1 17 18 12371 5 13490
1 17 18 13216 5 12292
636 8 9 13102 5 13272
44 8 9 12874 5 12518
606 8 9 13491 5 12925
604 8 9 12927 5 12925
606 8 9 12409 5 12440
1 17 18 7491 5 12440
640 8 9 12400 5 12440
1 17 18 7491 5 12440
636 8 9 12926 5 12925
1700 8 9 13277 5 13272
634 8 9 13282 5 12979
1700 8 9 13492 5 13493
1 17 18 12662 5 13493
636 8 9 13102 5 13272
1 17 18 12725 5 13272
636 8 9 13111 5 12979
604 8 9 13494 5 12979
606 8 9 13495 5 12979
1700 8 9 12167 5 13455
1 17 18 11933 5 13455
102 8 9 11953 5 13455
1 17 18 11933 5 13455
26 8 9 13320 5 13455
1 17 18 11933 5 13455
604 8 9 13494 5 12979
606 8 9 13495 5 12979
102 8 9 12978 5 12979
571 8 9 13496 5 12979
1 17 18 12554 5 12979
1 17 18 11933 5 13455
102 8 9 11953 5 13455
1 17 18 11933 5 13455
7 8 9 12111 5 13455
1 17 18 11933 5 13455
1700 8 9 12167 5 13455
1 17 18 11933 5 13455
1700 8 9 13277 5 13272
1 17 18 12725 5 13272
636 8 9 13102 5 13272
1 17 18 12725 5 13272
1700 8 9 13497 5 12493
1 17 18 10976 5 12493
48 8 9 12875 5 12518
1 17 18 11970 5 13498
634 8 9 11965 5 13498
1 17 18 11970 5 13498
636 8 9 12014 5 13498
1 17 18 11970 5 13498
604 8 9 11967 5 13498
1 17 18 11970 5 13498
606 8 9 13499 5 13498
1 17 18 11970 5 13498
571 8 9 12022 5 13498
4393 8 9 13500 5 13498
1 17 18 11970 5 13498
1 17 18 11970 5 13498
640 8 9 13501 5 13498
1 17 18 11970 5 13498
573 8 9 12020 5 13498
1 17 18 11970 5 13498
88 8 9 12019 5 13498
1 17 18 11970 5 13498
75 8 9 12018 5 13498
1 17 18 11970 5 13498
44 8 9 12017 5 13498
1 17 18 11970 5 13498
48 8 9 12016 5 13498
1 17 18 11970 5 13498
52 8 9 13502 5 13498
1 17 18 11970 5 13498
52 8 9 12877 5 12518
1 17 18 12517 5 12518
50 8 9 13503 5 13498
1 17 18 11970 5 13498
139 8 9 13504 5 13498
1 17 18 11970 5 13498
143 8 9 12138 5 13498
1 17 18 11970 5 13498
7 8 9 12136 5 13498
50 8 9 12880 5 12518
1 17 18 12517 5 12518
1 17 18 11970 5 13498
1700 8 9 13277 5 13272
1 17 18 12725 5 13272
1 17 18 12515 5 12573
573 8 9 13505 5 12573
1 17 18 12515 5 12573
143 8 9 13268 5 12573
1 17 18 12515 5 12573
634 8 9 12924 5 12925
4369 8 9 13506 5 12532
1698 8 9 13507 5 12532
1700 8 9 13508 5 12532
1 17 18 12531 5 12532
1 17 18 12515 5 12573
1700 8 9 13229 5 12292
1 17 18 13216 5 12292
7 8 9 13509 5 12573
1 17 18 12929 5 12925
1 17 18 12515 5 12573
649 8 9 12996 5 12573
1 17 18 12515 5 12573
1 17 18 11970 5 13498
571 8 9 12022 5 13498
1 17 18 11970 5 13498
52 8 9 13502 5 13498
1 17 18 11970 5 13498
48 8 9 12016 5 13498
1 17 18 11970 5 13498
44 8 9 12017 5 13498
1 17 18 11970 5 13498
573 8 9 12020 5 13498
1 17 18 11970 5 13498
88 8 9 12019 5 13498
1 17 18 11970 5 13498
75 8 9 12018 5 13498
1 17 18 11970 5 13498
604 8 9 11967 5 13498
1 17 18 11970 5 13498
636 8 9 13510 5 12566
636 8 9 12769 5 13490
634 8 9 12768 5 13490
604 8 9 13511 5 12566
1 17 18 12371 5 13490
636 8 9 13510 5 12566
636 8 9 13510 5 12566
634 8 9 13512 5 12566
1 17 18 13286 5 12566
1700 8 9 13061 5 12749
1 17 18 12446 5 12749
1700 8 9 13513 5 12979
571 8 9 13496 5 12979
636 8 9 13111 5 12979
573 8 9 13514 5 12979
1 17 18 12554 5 12979
139 8 9 12887 5 12518
1 17 18 12682 5 13515
1700 8 9 13516 5 13517
1 17 18 12298 5 13517
4393 8 9 13518 5 13519
102 8 9 11036 5 13519
1 17 18 11038 5 13519
649 8 9 12721 5 13484
1 17 18 12324 5 13484
636 8 9 13102 5 13272
1 17 18 12725 5 13272
88 8 9 13520 5 13484
1 17 18 12324 5 13484
1 17 18 13521 5 13522
636 8 9 12769 5 13490
634 8 9 12768 5 13490
1 17 18 12371 5 13490
57 8 9 13523 5 12765
1 17 18 12766 5 12765
1 17 18 12225 5 13524
1700 8 9 13299 5 13484
102 8 9 12737 5 13484
1 17 18 12324 5 13484
1700 8 9 13299 5 13484
1 17 18 12324 5 13484
636 8 9 12769 5 13490
1 17 18 12371 5 13490
636 8 9 13102 5 13272
1700 8 9 13525 5 13522
1 17 18 13521 5 13522
604 8 9 13461 5 13272
606 8 9 13462 5 13272
1700 8 9 13277 5 13272
48 8 9 13526 5 13522
1 17 18 13521 5 13522
571 8 9 13439 5 13272
50 8 9 13527 5 13522
1 17 18 13521 5 13522
52 8 9 13528 5 13522
1 17 18 13521 5 13522
50 8 9 13527 5 13522
1 17 18 13521 5 13522
50 8 9 13471 5 13272
139 8 9 13470 5 13272
1700 8 9 13277 5 13272
649 8 9 13529 5 13410
1 17 18 10945 5 13410
69 8 9 10956 5 13410
1 17 18 10945 5 13410
150 8 9 10947 5 13410
1 17 18 10945 5 13410
42 8 9 10948 5 13410
1 17 18 10945 5 13410
57 8 9 10957 5 13410
1 17 18 10945 5 13410
102 8 9 10958 5 13410
1 17 18 10945 5 13410
143 8 9 13469 5 13272
7 8 9 13472 5 13272
1700 8 9 10959 5 13410
320 8 9 10942 5 13410
1 17 18 10945 5 13410
139 8 9 13530 5 13522
1 17 18 13521 5 13522
143 8 9 13531 5 13522
1 17 18 13521 5 13522
1700 8 9 13277 5 13272
1700 8 9 13383 5 13532
1 17 18 12417 5 13532
1700 8 9 13277 5 13272
571 8 9 13439 5 13272
649 8 9 13533 5 13272
143 8 9 13531 5 13522
1 17 18 13521 5 13522
1 17 18 12725 5 13272
1 17 18 13521 5 13522
7 8 9 13534 5 13522
1 17 18 13521 5 13522
139 8 9 13395 5 13532
1 17 18 12417 5 13532
1700 8 9 13383 5 13532
1 17 18 12417 5 13532
1 17 18 12499 5 12601
636 8 9 13371 5 12664
1700 8 9 13379 5 12664
1700 8 9 13535 5 12765
571 8 9 13372 5 12664
573 8 9 13373 5 12664
88 8 9 13374 5 12664
75 8 9 13231 5 12664
44 8 9 13230 5 12664
1 17 18 12766 5 12765
48 8 9 13232 5 12664
52 8 9 13233 5 12664
50 8 9 13375 5 12664
139 8 9 13376 5 12664
143 8 9 13377 5 12664
7 8 9 13378 5 12664
1700 8 9 13379 5 12664
1 17 18 12499 5 12664
1700 8 9 13379 5 12664
1 17 18 12499 5 12664
1700 8 9 13525 5 13522
1 17 18 13521 5 13522
649 8 9 13536 5 12562
1 17 18 12561 5 12562
1700 8 9 13508 5 12532
1698 8 9 13507 5 12532
4369 8 9 13506 5 12532
1 17 18 12531 5 12532
26 8 9 13112 5 13466
1 17 18 12534 5 13466
1 17 18 12534 5 13466
7 8 9 13537 5 13538
1 17 18 12745 5 13538
1 531 532 13539 5 13540
1 17 18 12293 5 13540
634 8 9 13541 5 13465
1 17 18 10931 5 13465
636 8 9 13467 5 13465
1 17 18 10931 5 13465
604 8 9 13464 5 13465
1 17 18 10931 5 13465
606 8 9 13542 5 13465
1 17 18 10931 5 13465
1700 8 9 13543 5 13544
1 17 18 13545 5 13544
102 8 9 13546 5 13544
1 17 18 13545 5 13544
4369 8 9 13547 5 13544
1 17 18 13545 5 13544
1698 8 9 13548 5 13544
1 17 18 13545 5 13544
1700 8 9 13543 5 13544
1 17 18 13545 5 13544
40 8 9 13549 5 13544
1 17 18 13545 5 13544
150 8 9 13550 5 13544
1 17 18 13545 5 13544
42 8 9 13551 5 13544
1 17 18 13545 5 13544
38 8 9 13552 5 13544
1 17 18 13545 5 13544
150 8 9 13553 5 13544
1 17 18 13545 5 13544
150 8 9 13554 5 13544
1 17 18 13545 5 13544
36 8 9 13555 5 13544
1 17 18 13545 5 13544
34 8 9 13556 5 13544
1 17 18 13545 5 13544
150 8 9 13553 5 13544
1 17 18 13545 5 13544
32 8 9 13557 5 13544
1 17 18 13545 5 13544
65 8 9 13558 5 13544
1 17 18 13545 5 13544
69 8 9 13559 5 13544
1 17 18 13545 5 13544
57 8 9 13560 5 13544
1 17 18 13545 5 13544
571 8 9 13561 5 13544
4393 8 9 13562 5 13544
1 17 18 13545 5 13544
640 8 9 13563 5 13544
1 17 18 13545 5 13544
573 8 9 13564 5 13544
1 17 18 13545 5 13544
88 8 9 13565 5 13544
1 17 18 13545 5 13544
75 8 9 13566 5 13544
1 17 18 13545 5 13544
44 8 9 13567 5 13544
1 17 18 13545 5 13544
48 8 9 13568 5 13544
1 17 18 13545 5 13544
52 8 9 13569 5 13544
1 17 18 13545 5 13544
50 8 9 13570 5 13544
1 17 18 13545 5 13544
139 8 9 13571 5 13544
1 17 18 13545 5 13544
143 8 9 13572 5 13544
1 17 18 13545 5 13544
7 8 9 13573 5 13544
1 17 18 13545 5 13544
1 17 18 13545 5 13574
1700 8 9 13575 5 12653
649 8 9 13576 5 13577
1 17 18 13578 5 13577
102 8 9 12722 5 12653
1 17 18 12511 5 12653
1700 8 9 13061 5 12749
1 17 18 12446 5 12749
604 8 9 13464 5 13465
1 17 18 10931 5 13465
571 8 9 13468 5 13465
1 17 18 10931 5 13465
1 17 18 11970 5 13498
1 17 173 13579 5 7351
1 17 176 13580 5 7351
139 8 9 13504 5 13498
1 17 18 11970 5 13498
88 8 9 12019 5 13498
1 17 18 11970 5 13498
75 8 9 12018 5 13498
1 17 18 11970 5 13498
48 8 9 12016 5 13498
1 17 18 11970 5 13498
1698 8 9 10936 5 13465
1 17 18 10931 5 13465
57 8 9 13581 5 12653
1 17 18 12511 5 12653
65 8 9 13582 5 12653
1 17 18 12511 5 12653
69 8 9 13583 5 12653
1 17 18 12511 5 12653
57 8 9 13581 5 12653
1 17 18 12511 5 12653
7 8 9 13489 5 12653
26 8 9 13485 5 12653
1 17 18 12511 5 12653
573 8 9 12020 5 13498
1 17 18 11970 5 13498
52 8 9 13502 5 13498
1 17 18 11970 5 13498
48 8 9 12016 5 13498
1 17 18 11970 5 13498
1 17 173 13584 5 7351
1 17 176 13585 5 7351
1 17 18 19 5 7351
1 17 18 12511 5 12653
1 17 18 12488 5 12487
1700 8 9 13004 5 13466
1 17 18 12534 5 13466
78 79 9 13586 5 13466
1 17 18 12534 5 13466
32 8 9 13587 5 12339
65 8 9 12915 5 12339
69 8 9 12916 5 12339
57 8 9 12917 5 12339
1 17 18 12488 5 12487
634 8 9 13588 5 12487
1 17 18 12488 5 12487
649 8 9 13589 5 1821
1 17 18 13590 5 1821
634 8 9 13591 5 12509
1 17 18 11939 5 12509
1700 8 9 13061 5 10943
1 17 18 12446 5 10943
69 8 9 12916 5 12339
65 8 9 12915 5 12339
32 8 9 13587 5 12339
36 8 9 13592 5 12339
34 8 9 13593 5 12339
32 8 9 13587 5 12339
65 8 9 12915 5 12339
69 8 9 12916 5 12339
57 8 9 12917 5 12339
1 17 18 12340 5 12339
102 8 9 12338 5 12339
1 17 18 12766 5 12765
1700 8 9 13535 5 12765
1 17 18 12766 5 12765
1 17 18 12340 5 12339
1700 8 9 12520 5 12458
1 17 18 12451 5 12458
26 8 9 12457 5 12458
1 17 18 12451 5 12458
102 8 9 13594 5 13079
1 17 18 13080 5 13079
634 8 9 13588 5 12487
1 17 18 12488 5 12487
1700 8 9 12486 5 12487
1 17 18 12488 5 12487
1700 8 9 13247 5 12522
102 8 9 13313 5 12522
1 17 18 12521 5 12522
102 8 9 13313 5 12522
1 17 18 12521 5 12522
636 8 9 13595 5 12487
1 17 18 12488 5 12487
604 8 9 13596 5 12509
1 17 18 11939 5 12509
606 8 9 13597 5 12509
1 17 18 11939 5 12509
604 8 9 13596 5 12509
606 8 9 13598 5 12487
1 17 18 12488 5 12487
1 17 18 11939 5 12509
634 8 9 13599 5 12279
1 17 18 12278 5 12279
1 17 18 11939 5 12509
102 8 9 11937 5 12509
1 17 18 11939 5 12509
88 8 9 13600 5 12509
1 17 18 11939 5 12509
50 8 9 13601 5 12509
1 17 18 11939 5 12509
7 8 9 13602 5 12509
1 17 18 11939 5 12509
573 8 9 13603 5 12509
1 17 18 11939 5 12509
640 8 9 13604 5 12509
1 17 18 11939 5 12509
571 8 9 13439 5 13272
573 8 9 13440 5 13272
88 8 9 13441 5 13272
1 17 18 12725 5 13272
1700 8 9 13535 5 12765
1700 8 9 13497 5 12493
1 17 18 10976 5 12493
1700 8 9 13497 5 12493
1700 8 9 13497 5 12493
1700 8 9 13497 5 12493
1700 8 9 13497 5 12493
1700 8 9 13497 5 12493
1 17 18 12052 5 12051
1 17 18 10976 5 12493
604 8 9 13605 5 12051
1 17 18 12052 5 12051
606 8 9 13606 5 12051
1 17 18 12052 5 12051
604 8 9 13605 5 12051
1 17 18 12052 5 12051
606 8 9 13606 5 12051
1 17 18 12052 5 12051
1700 8 9 13607 5 13285
1 17 18 13286 5 13285
102 8 9 10933 5 13465
1 17 18 10931 5 13465
4369 8 9 10934 5 13465
1 17 18 10931 5 13465
1698 8 9 10936 5 13465
1 17 18 10931 5 13465
1700 8 9 10935 5 13465
1 17 18 10931 5 13465
606 8 9 13542 5 13465
571 8 9 13468 5 13465
1 17 18 10931 5 13465
571 8 9 13468 5 13465
4393 8 9 13608 5 13465
1 17 18 10931 5 13465
640 8 9 13609 5 13465
1 17 18 10931 5 13465
573 8 9 13610 5 13465
1 17 18 10931 5 13465
88 8 9 13611 5 13465
1 17 18 10931 5 13465
75 8 9 13612 5 13465
1 17 18 10931 5 13465
44 8 9 13613 5 13465
1 17 18 10931 5 13465
48 8 9 13614 5 13465
1 17 18 10931 5 13465
52 8 9 13615 5 13465
634 8 9 13060 5 12458
571 8 9 13616 5 12458
143 8 9 13617 5 12458
7 8 9 13618 5 12458
1 17 18 12451 5 12458
26 8 9 12457 5 12458
1 17 18 12451 5 12458
1 17 18 10931 5 13465
50 8 9 13619 5 13465
1 17 18 10931 5 13465
139 8 9 13620 5 13465
1 17 18 10931 5 13465
143 8 9 13621 5 13465
1 17 18 10931 5 13465
7 8 9 13622 5 13465
1 17 18 10931 5 13465
649 8 9 10937 5 13465
1 17 18 10931 5 13465
26 8 9 13485 5 12653
1 17 18 12511 5 12653
1 17 18 12766 5 12765
1700 8 9 13623 5 13288
1 17 18 13289 5 13288
102 8 9 13624 5 13625
1 17 18 12225 5 13625
634 8 9 13626 5 13625
1 17 18 12225 5 13625
636 8 9 13627 5 13625
1 17 18 12225 5 13625
604 8 9 13628 5 13625
1 17 18 12225 5 13625
571 8 9 13629 5 13625
1 17 18 12225 5 13625
640 8 9 13630 5 13625
1 17 18 12225 5 13625
573 8 9 13631 5 13625
1 17 18 12225 5 13625
88 8 9 13632 5 13625
1 17 18 12225 5 13625
75 8 9 13633 5 13625
1 17 18 12225 5 13625
44 8 9 13634 5 13625
1 17 18 12225 5 13625
48 8 9 13635 5 13625
1 17 18 12225 5 13625
52 8 9 13636 5 13625
1 17 18 12225 5 13625
50 8 9 13637 5 13625
1 17 18 12225 5 13625
139 8 9 12227 5 13625
1 17 18 12225 5 13625
143 8 9 13638 5 13625
1 17 18 12225 5 13625
7 8 9 12228 5 13625
1 17 18 12225 5 13625
102 8 9 13287 5 13288
1 17 18 13289 5 13288
102 8 9 10933 5 13465
1 17 18 10931 5 13465
102 8 9 12258 5 13639
1 17 18 12256 5 13639
1700 8 9 12257 5 13639
1 17 18 12256 5 13639
649 8 9 13640 5 12458
1 17 18 12451 5 12458
634 8 9 13641 5 13288
649 8 9 13642 5 13288
1700 8 9 13623 5 13288
634 8 9 13641 5 13288
636 8 9 13643 5 13288
604 8 9 13644 5 13288
606 8 9 13645 5 13288
1 17 18 13289 5 13288
571 8 9 13646 5 13288
571 8 9 13646 5 13288
1 17 18 13289 5 13288
1700 8 9 13647 5 8672
1 17 18 11932 5 8672
50 8 9 12880 5 12518
139 8 9 12887 5 12518
1 17 18 12139 5 12426
102 8 9 13648 5 12426
1 17 18 12139 5 12426
143 8 9 12888 5 12518
7 8 9 12894 5 12518
1700 8 9 13649 5 12518
1 17 18 12517 5 12518
1 17 18 11970 5 13498
102 8 9 13269 5 13650
649 8 9 13651 5 13650
1 17 18 12652 5 13650
573 8 9 12020 5 13498
1 17 18 11970 5 13498
52 8 9 13502 5 13498
1 17 18 11970 5 13498
1 17 18 11970 5 13498
48 8 9 12016 5 13498
1 17 18 11970 5 13498
1 17 18 12682 5 13515
75 8 9 12018 5 13498
1 17 18 11970 5 13498
88 8 9 12019 5 13498
1 17 18 11970 5 13498
44 8 9 12017 5 13498
1 17 18 11970 5 13498
1700 8 9 13061 5 12749
1 17 18 12446 5 12749
52 8 9 13502 5 13498
1 17 18 11970 5 13498
48 8 9 12016 5 13498
1 17 18 11970 5 13498
44 8 9 12017 5 13498
1 17 18 11970 5 13498
44 8 9 12017 5 13498
1 17 18 11970 5 13498
52 8 9 13502 5 13498
1 17 18 11970 5 13498
50 8 9 13503 5 13498
1 17 18 11970 5 13498
1700 8 9 13379 5 12500
1 17 18 12499 5 12500
573 8 9 13440 5 13652
88 8 9 13441 5 13652
75 8 9 13442 5 13652
44 8 9 13125 5 13652
1 17 18 12725 5 13652
7 8 9 13653 5 13654
1 17 18 12795 5 13654
1 17 18 11932 5 13655
1 17 18 12752 5 12751
1700 8 9 13656 5 12751
1 17 18 12752 5 12751
1698 8 9 13657 5 12751
52 8 9 13658 5 12751
50 8 9 13659 5 12751
139 8 9 13660 5 12751
143 8 9 13661 5 12751
7 8 9 13662 5 12751
1 17 18 12752 5 12751
50 8 9 13394 5 13663
139 8 9 13395 5 13663
573 8 9 13384 5 13663
88 8 9 13385 5 13663
75 8 9 13386 5 13663
44 8 9 13387 5 13663
48 8 9 13393 5 13663
52 8 9 13447 5 13663
50 8 9 13394 5 13663
139 8 9 13395 5 13663
143 8 9 13396 5 13663
1700 8 9 13383 5 13663
7 8 9 13397 5 13663
1700 8 9 13664 5 12497
1 17 18 12290 5 12497
1700 8 9 13383 5 13663
606 8 9 13665 5 12497
1 17 18 12290 5 12497
604 8 9 13666 5 12497
1 17 18 12290 5 12497
636 8 9 13667 5 12497
1 17 18 12290 5 12497
634 8 9 13668 5 12497
1 17 18 12290 5 12497
636 8 9 13667 5 12497
1 17 18 12290 5 12497
102 8 9 13669 5 13663
604 8 9 13666 5 12497
1 17 18 12290 5 12497
649 8 9 13670 5 13663
1 17 18 12417 5 13663
606 8 9 13665 5 12497
1 17 18 12290 5 12497
571 8 9 13671 5 12497
1 17 18 12290 5 12497
649 8 9 12606 5 12497
1 17 18 12290 5 12497
1 17 18 12290 5 12497
649 8 9 12703 5 13466
1 17 18 12534 5 13466
34 8 9 13365 5 12653
1 17 18 12511 5 12653
1 17 18 12459 5 12460
649 8 9 13672 5 12653
1 17 18 12511 5 12653
1700 8 9 13061 5 10943
1 17 18 12446 5 10943
1 17 18 12752 5 12751
1700 8 9 13656 5 12751
102 8 9 12750 5 12751
1 17 18 12752 5 12751
102 8 9 12750 5 12751
1 17 18 12752 5 12751
1700 8 9 13656 5 12751
634 8 9 13673 5 12751
636 8 9 13674 5 12751
604 8 9 13675 5 12751
606 8 9 13676 5 12751
571 8 9 13677 5 12751
573 8 9 13678 5 12751
1 17 18 12752 5 12751
1698 8 9 13679 5 13466
1 17 18 12534 5 13466
1700 8 9 13004 5 13466
1 17 18 13680 5 13681
1 17 18 12534 5 13466
604 8 9 13682 5 13466
1 17 18 12534 5 13466
1700 8 9 13061 5 12749
1 17 18 12446 5 12749
571 8 9 13683 5 12502
1 17 18 12503 5 12502
1700 8 9 13684 5 13002
1 17 18 13003 5 13002
1 17 18 12172 5 6771
1 17 18 11932 5 13685
1700 8 9 13686 5 12354
1 17 18 13687 5 12354
1700 8 9 13688 5 12925
1 17 18 12929 5 12925
573 8 9 13440 5 13652
88 8 9 13441 5 13652
1 17 18 10909 5 10939
649 8 9 13689 5 10939
1 17 18 10909 5 10939
26 8 9 13690 5 10939
26 8 9 13690 5 10939
1 17 18 10909 5 10939
78 79 9 13691 5 10939
1 17 18 10909 5 10939
102 8 9 12722 5 12653
1 17 18 12511 5 12653
75 8 9 13442 5 13652
1 17 18 12725 5 13652
604 8 9 13692 5 12339
634 8 9 13693 5 12339
636 8 9 13694 5 12339
604 8 9 13692 5 12339
606 8 9 13695 5 12339
1 17 18 12340 5 12339
649 8 9 13696 5 12339
1 17 18 12340 5 12339
1700 8 9 13649 5 12594
7 8 9 12894 5 12594
1 17 18 12517 5 12594
7 8 9 12894 5 12594
1 17 18 12517 5 12594
1700 8 9 13649 5 12594
102 8 9 13697 5 12594
1 17 18 12517 5 12594
102 8 9 13698 5 13699
1 17 18 12560 5 13699
150 8 9 13700 5 13699
1 17 18 12560 5 13699
150 8 9 13701 5 13699
1 17 18 12560 5 13699
150 8 9 13702 5 13699
40 8 9 13703 5 13699
42 8 9 13704 5 13699
38 8 9 13705 5 13699
36 8 9 13706 5 13699
34 8 9 13707 5 13699
32 8 9 13708 5 13699
65 8 9 13709 5 13699
69 8 9 13710 5 13699
1 17 18 12560 5 13699
57 8 9 13711 5 13699
634 8 9 13712 5 13699
636 8 9 13713 5 13699
1 17 18 12560 5 13699
1 17 18 11970 5 13498
50 8 9 13503 5 13498
1 17 18 11970 5 13498
139 8 9 13504 5 13498
1 17 18 11970 5 13498
50 8 9 13503 5 13498
1 17 18 11970 5 13498
52 8 9 13502 5 13498
1 17 18 11970 5 13498
50 8 9 13503 5 13498
1 17 18 11970 5 13498
139 8 9 13504 5 13498
1 17 18 11970 5 13498
143 8 9 12138 5 13498
1 17 18 11970 5 13498
1700 8 9 13061 5 10943
1 17 18 12446 5 10943
1700 8 9 13061 5 10943
1 17 18 12446 5 10943
1 17 18 12451 5 12458
102 8 9 12338 5 12339
1 17 18 12340 5 12339
48 8 9 13443 5 13652
44 8 9 13125 5 13652
1 17 18 12725 5 13652
102 8 9 10997 5 13714
649 8 9 13715 5 13714
1 17 18 10926 5 13714
44 8 9 13716 5 12653
1 17 18 12511 5 12653
48 8 9 13717 5 12653
1 17 18 12511 5 12653
1 17 18 13680 5 13681
1700 8 9 13718 5 13681
1 17 18 13680 5 13681
52 8 9 13369 5 12653
1 17 18 12511 5 12653
